"gene"	"cor.ntop20"	"cor.mean"	"cor.sd"	"cor.median"	"cor.mean.sd.ratio"	"auc.gene"	"auc.ci95.min"	"auc.ci95.max"
"SLC24A4"	0	0.160420531849103	0.081550374815164	0.156390977443609	1.96713420646687	0.483333333333333	0.224345630331164	0.742321036335503
"SLC36A1"	0	0.0218923933209648	0.0801010651509284	0.0240601503759399	0.273309640511204	0.541666666666667	0.287881421686296	0.795451911647037
"SLC38A11"	56.2770562770563	0.41669758812616	0.057292650185799	0.418045112781955	7.27314213559361	0.491666666666667	0.230430953203047	0.752902380130286
"SLC44A5"	0	-0.0487322201607916	0.0790286633800638	-0.0631578947368421	-0.616639812398562	0.45	0.195271528883923	0.704728471116077
"SLC47A1"	0	-0.1004329004329	0.0648041646359565	-0.0992481203007519	-1.54979083515838	0.383333333333333	0.129813670841607	0.63685299582506
"SLC4A1"	0	0.0110080395794682	0.0852890753483114	0.00451127819548872	0.129067404406866	0.508333333333333	0.2518443490085	0.764822317658167
"SLC4A10"	0.432900432900433	0.252442795299938	0.0707778455331233	0.246616541353383	3.5666922805922	0.725	0.498599523616799	0.951400476383201
"SLC7A8"	8.65800865800866	0.309833024118738	0.0758864353625271	0.302255639097744	4.08285120573386	0.725	0.48945308478109	0.96054691521891
"SLCO4C1"	0	-0.17847866419295	0.0757350192794043	-0.177443609022556	-2.35662004038713	0.366666666666667	0.110503569659705	0.622829763673629
"SMAD3"	0	-0.210760667903525	0.0824424669135943	-0.207518796992481	-2.55645756117921	0.458333333333333	0.192739810562324	0.723926856104342
"SMAD5"	0	-0.108596165739023	0.074965553835835	-0.106766917293233	-1.44861419922055	0.583333333333333	0.326665812279602	0.840000854387065
"SMAGP"	0	-0.249969078540507	0.0727535843264422	-0.264661654135338	-3.43583179928162	0.491666666666667	0.237838954275527	0.745494379057807
"SMARCA5"	0	-0.103030303030303	0.0733800084512066	-0.108270676691729	-1.40406501995448	0.55	0.271210128869896	0.828789871130104
"SMC1A"	93.5064935064935	0.499814471243043	0.0586404330120602	0.490225563909775	8.523376202564	0.666666666666667	0.412467667066986	0.920865666266347
"SNORD116-21"	0	-0.00432900432900433	0.0743365064434694	-0.00150375939849624	-0.0582352404776568	0.6	0.335209198742747	0.864790801257253
"SNORD116-27"	0	-0.184786641929499	0.0645331857570484	-0.17593984962406	-2.8634359169122	0.383333333333333	0.129983789741818	0.636682876924848
"SNORD48"	0	0.178107606679035	0.0692328123952883	0.17593984962406	2.57258950657848	0.558333333333333	0.298628715172884	0.818037951493783
"SNRNP25"	0	0.11552257266543	0.0814414019632767	0.100751879699248	1.41847475461585	0.8	0.597591764862003	1
"SORCS3"	0	0.139517625231911	0.0908318812743959	0.136842105263158	1.53599841018859	0.491666666666667	0.233064215049141	0.750269118284192
"SOX5"	0	-0.0535559678416821	0.0699917924993983	-0.0526315789473684	-0.765174971653177	0.641666666666667	0.401385463485337	0.881947869847996
"SPATA20"	0.432900432900433	0.158194186765615	0.0799704773032574	0.145864661654135	1.9781573413114	0.683333333333333	0.435054731159732	0.931611935506935
"SPON1"	0	0.136796536796537	0.0765104221153431	0.148872180451128	1.78794643937932	0.65	0.391303785782373	0.908696214217627
"SPON2"	0	-0.103896103896104	0.0776708764807711	-0.106766917293233	-1.33764557068988	0.491666666666667	0.235556170965626	0.747777162367707
"SPRYD5"	0.432900432900433	0.166233766233766	0.0738411757041022	0.153383458646617	2.25123401203553	0.5	0.242682394719209	0.757317605280791
"SPTBN1"	0	0.0927643784786642	0.0666248690271045	0.0917293233082707	1.3923386241994	0.475	0.20975165453834	0.74024834546166
"SPTLC3"	0	0.0235003092145949	0.0760091141358225	0.0300751879699248	0.309177517482991	0.516666666666667	0.253079419829362	0.780253913503971
"SRD5A3"	0	-0.262337662337662	0.0657405055870925	-0.251127819548872	-3.99050265882302	0.591666666666667	0.336167137523007	0.847166195810326
"ST6GALNAC1"	0	-0.34582560296846	0.075690757236079	-0.344360902255639	-4.56892777396628	0.325	0.0804723924305515	0.569527607569449
"ST6GALNAC2"	0	-0.0217687074829932	0.0808858734692727	-0.0315789473684211	-0.269128669189222	0.675	0.436248835958433	0.913751164041567
"ST6GALNAC6"	0	-0.200494743351886	0.0777931785949756	-0.210526315789474	-2.57727922901502	0.483333333333333	0.226833843407958	0.739832823258709
"STOX1"	0	0.0780457637600495	0.070923366761632	0.0646616541353384	1.10042384229101	0.625	0.351666503368893	0.898333496631107
"STX2"	0	-0.474335188620903	0.0613866665772402	-0.470676691729323	-7.72700677636678	0.208333333333333	0	0.418462202315231
"STX8"	0	-0.301669758812616	0.0692342306298534	-0.296240601503759	-4.35723421879895	0.366666666666667	0.111578782664113	0.62175455066922
"STXBP1"	0	0.0996907854050711	0.07686728636808	0.102255639097744	1.2969208373989	0.516666666666667	0.261853582204587	0.771479751128747
"SULF2"	0	0.120717377860235	0.0763063130688785	0.102255639097744	1.58201036067971	0.566666666666667	0.31107223664017	0.822261096693164
"SULT1A1"	0.432900432900433	0.243413729128015	0.0650825309194105	0.24812030075188	3.74007780105273	0.65	0.398422227915161	0.901577772084839
"SUSD1"	0	0.0325293753865182	0.07995430164995	0.0180451127819549	0.406849596772616	0.741666666666667	0.473287545109093	1
"SUSD4"	0	0.0492269635126778	0.0760030932876015	0.0511278195488722	0.64769684210614	0.4	0.136228805152749	0.663771194847251
"SYNGR1"	0	0.0974644403215832	0.0775894357713075	0.0992481203007519	1.25615606496813	0.608333333333333	0.343695222603678	0.872971444062989
"SYNM"	0	-0.201731601731602	0.0637499065397612	-0.186466165413534	-3.16442192124283	0.233333333333333	0.00587604254245191	0.460790624124215
"SYT11"	0	-0.352009894867038	0.0589025745637409	-0.357894736842105	-5.97613767266002	0.45	0.194468833312625	0.705531166687375
"TAPBPL"	2.5974025974026	0.210018552875696	0.0821858637020523	0.203007518796993	2.55540969475084	0.633333333333333	0.376330079603643	0.890336587063024
"TBC1D12"	0	-0.0204081632653061	0.0794217334657925	-0.0406015037593985	-0.256959428795344	0.55	0.284904081528494	0.815095918471507
"TCF7"	0	-0.0321583178726036	0.0812662273703771	-0.0330827067669173	-0.395715648593352	0.45	0.191574748333853	0.708425251666147
"TCL1A"	0	0.192949907235622	0.0759724720883582	0.192481203007519	2.53973448450137	0.683333333333333	0.434946222521986	0.931720444144681
"TCN1"	0	-0.0881880024737168	0.0717809920096687	-0.0932330827067669	-1.22857040568397	0.566666666666667	0.307512545846199	0.825820787487135
"TCTN2"	0	-0.0916512059369202	0.0762347129140366	-0.105263157894737	-1.20222405822224	0.533333333333333	0.264402558323041	0.802264108343625
"TDRD12"	0	-0.00432900432900433	0.088936559258605	0.0180451127819549	-0.0486751946004194	0.4	0.151222649967967	0.648777350032033
"TFCP2L1"	0	-0.0865800865800866	0.0873563863361388	-0.115789473684211	-0.991113417248453	0.541666666666667	0.28505164352129	0.798281689812043
"TGFBI"	0	0.10674087816945	0.0746188286422253	0.0977443609022556	1.43048182491901	0.65	0.402090682447167	0.897909317552833
"TGFBR3"	0	-0.42312925170068	0.0563483309320937	-0.427067669172932	-7.50917098521695	0.408333333333333	0.139653169480829	0.677013497185837
"THBS1"	0	-0.0995670995670996	0.0810355450030508	-0.105263157894737	-1.22868427136945	0.433333333333333	0.178985970607902	0.687680696058764
"TIAM1"	0	0.0907854050711194	0.0708267680191097	0.0962406015037594	1.28179511235956	0.608333333333333	0.356744850569983	0.859921816096683
"TIMD4"	0	0.115398886827458	0.0689022387719522	0.117293233082707	1.67482057019072	0.483333333333333	0.2240752556228	0.742591411043867
"TJP2"	0.432900432900433	0.123067408781694	0.0807493456095863	0.109774436090226	1.52406694881109	0.55	0.29293384520788	0.80706615479212
"TK2"	0	0.0935064935064935	0.0781155048748969	0.0992481203007519	1.19702860086798	0.641666666666667	0.399108500428415	0.884224832904918
"TKTL1"	0	-0.190228818800247	0.0779287166723944	-0.195488721804511	-2.44106186939986	0.591666666666667	0.340442603146871	0.842890730186463
"TM4SF19"	0	0.0632034632034632	0.0688751487830031	0.0691729323308271	0.917652655859822	0.475	0.217316135919999	0.732683864080001
"TM6SF1"	0	0.038961038961039	0.0812553613577947	0.0210526315789474	0.479488839997651	0.633333333333333	0.378499099924505	0.888167566742162
"TMEM176A"	0	-0.0296846011131725	0.0727908439496796	-0.0270676691729323	-0.4078067996257	0.433333333333333	0.169562138486082	0.697104528180584
"TMEM176B"	0	0.0556586270871985	0.0797084355137427	0.0616541353383459	0.698277751011715	0.441666666666667	0.179627624452898	0.703705708880436
"TMEM204"	0	-0.209894867037724	0.0712875377437194	-0.213533834586466	-2.94434165747598	0.575	0.299408402996383	0.850591597003617
"TMEM45B"	0	0.0578849721706865	0.0798804887043485	0.0616541353383459	0.724644692459617	0.583333333333333	0.324782986741748	0.841883679924919
"TMEM8A"	4.32900432900433	0.208534322820037	0.0806511248256229	0.2	2.58563440089537	0.625	0.376255146519608	0.873744853480392
"TMEM91"	0.432900432900433	0.188249845392703	0.0780110100194185	0.183458646616541	2.41311893469708	0.708333333333333	0.468119426387235	0.948547240279431
"TMTC1"	0	-0.222139764996908	0.0761613533203056	-0.22406015037594	-2.91669928792721	0.541666666666667	0.275485345095233	0.807847988238101
"TMTC4"	25.1082251082251	0.363760049474335	0.0739929026931042	0.365413533834587	4.91614784978879	0.525	0.266877311359673	0.783122688640327
"TNFAIP2"	1.2987012987013	0.212244897959184	0.078333062630992	0.209022556390977	2.70951869913497	0.483333333333333	0.217668800318732	0.748997866347935
"TNFRSF9"	0	-0.0526901669758813	0.0689965094852218	-0.0571428571428571	-0.763664239959368	0.566666666666667	0.312446467033623	0.82088686629971
"TOMM34"	0	0.0545454545454545	0.0808858855716871	0.0571428571428571	0.6743507122403	0.591666666666667	0.334129243601015	0.849204089732319
"TOP1MT"	0	-0.00173160173160173	0.0672026120703067	-0.00601503759398496	-0.0257668813496438	0.35	0.101287647317223	0.598712352682777
"TPRG1"	0	-0.249226963512678	0.0659457922866944	-0.242105263157895	-3.77927013795182	0.416666666666667	0.156247106953134	0.677086226380199
"TREML1"	0	0.029560915275201	0.079838522254297	0.0315789473684211	0.370258797890137	0.583333333333333	0.32330726635994	0.843359400306727
"TREML4"	0	-0.123067408781694	0.075493141628071	-0.135338345864662	-1.63017998890556	0.475	0.215378400979579	0.734621599020421
"TRGC2"	0	-0.124180581323438	0.0742618522951553	-0.133834586466165	-1.67219881386583	0.6	0.349474095726917	0.850525904273083
"TRGV1"	0	-0.0333951762523191	0.0843354759963104	-0.0180451127819549	-0.395980171544655	0.55	0.284497804020426	0.815502195979575
"TRGV3"	0	-0.0312925170068027	0.0863146970740502	-0.00902255639097744	-0.362539846255344	0.625	0.351607359476254	0.898392640523746
"TRGV5P"	0	-0.229931972789116	0.0770819897401827	-0.21203007518797	-2.98295326267703	0.241666666666667	0	0.499162234145651
"TRPM6"	0	-0.00173160173160173	0.0756123815701757	0	-0.0229010341381013	0.616666666666667	0.362573693765905	0.870759639567428
"TSGA10"	0	-0.176623376623377	0.07261144567458	-0.180451127819549	-2.43244539455863	0.425	0.161627521552812	0.688372478447189
"TSPAN13"	10.3896103896104	0.335559678416821	0.0666177438534938	0.326315789473684	5.03709160662641	0.625	0.36979594372968	0.88020405627032
"TSPAN15"	0	0.122077922077922	0.0772322524341029	0.118796992481203	1.58065986981388	0.7	0.46822410852853	0.93177589147147
"TSPAN2"	0	-0.416326530612245	0.0582449329471619	-0.41203007518797	-7.14785835516241	0.425	0.170493772757367	0.679506227242633
"TSPAN33"	0	0.0701298701298701	0.0811481086773796	0.0842105263157895	0.86422063647454	0.425	0.162919827815453	0.687080172184547
"TTC7B"	0	0.0447742733457019	0.0814845225167696	0.0345864661654135	0.549481937953153	0.666666666666667	0.421028588765575	0.912304744567759
"TTTY10"	0	-0.0747062461348176	0.071341582196219	-0.0616541353383459	-1.0471627322386	0.4	0.136555912635401	0.663444087364599
"TUSC3"	0	-0.226221397649969	0.0752997429957263	-0.219548872180451	-3.00427848290012	0.325	0.0802080619965743	0.569791938003426
"TXLNG"	0	0.172541743970315	0.0735846319673597	0.169924812030075	2.34480678040016	0.533333333333333	0.269643877315082	0.797022789351585
"USP32"	0	-0.131106988249845	0.0798231900433455	-0.129323308270677	-1.64246741051882	0.541666666666667	0.270192872340435	0.813140460992899
"USP53"	0	-0.388373531230674	0.0611808880343169	-0.384962406015038	-6.34795511651992	0.383333333333333	0.132592403783114	0.634074262883553
"USP6"	0	0.0770562770562771	0.0754340806480603	0.0857142857142857	1.02150482108724	0.583333333333333	0.331905558655857	0.83476110801081
"USP9Y"	0	-0.19047619047619	0.078190920311475	-0.195488721804511	-2.43603975650146	0.383333333333333	0.130964198820687	0.63570246784598
"UTS2"	0	0.127272727272727	0.0810438462067321	0.132330827067669	1.57041815300907	0.525	0.2576872764406	0.7923127235594
"UTS2D"	0	-0.0144712430426716	0.0675364092095432	-0.0150375939849624	-0.214273207771117	0.633333333333333	0.383950158278208	0.882716508388459
"UTY"	0	-0.157823129251701	0.0805087264332027	-0.160902255639098	-1.96032326238131	0.375	0.124635485877193	0.625364514122807
"VAMP1"	0	-0.00160791589363018	0.0726494577831596	-0.0240601503759399	-0.0221325243531673	0.6	0.343416480755441	0.856583519244559
"VASH1"	0	-0.0238713667285096	0.0720684921795177	-0.0120300751879699	-0.331231665969195	0.566666666666667	0.311135499979292	0.822197833354042
"VNN1"	0	0.101917130488559	0.0842417103782244	0.102255639097744	1.20981791598219	0.608333333333333	0.359198800992404	0.857467865674263
"VNN2"	0	-0.0930117501546073	0.0772675468422781	-0.0781954887218045	-1.20376217384599	0.566666666666667	0.310482532161455	0.822850801171878
"VSIG4"	0	0.0554112554112554	0.0764703775705199	0.0406015037593985	0.72461072080043	0.708333333333333	0.462355423498467	0.9543112431682
"VSTM1"	0	-0.0858379715522573	0.0820772761790749	-0.0977443609022556	-1.04581895925709	0.558333333333333	0.29549341760558	0.821173249061087
"VWDE"	0	0.0672850958565244	0.072308234575874	0.0887218045112782	0.930531581239496	0.55	0.292075734753316	0.807924265246684
"WLS"	0	0.0409400123685838	0.0766925173745828	0.0556390977443609	0.533820166165937	0.533333333333333	0.276854855039361	0.789811811627306
"WRB"	0	0.167965367965368	0.0672037159571568	0.180451127819549	2.49934643602815	0.616666666666667	0.349222929681381	0.884110403651953
"WWC3"	0.432900432900433	0.169202226345084	0.0813825858304888	0.171428571428571	2.07909621718722	0.525	0.249701887439796	0.800298112560204
"XKRX"	0	0.14978354978355	0.0742360897650196	0.157894736842105	2.01766486162811	0.45	0.194933243912669	0.705066756087331
"XRCC6BP1"	0	-0.374149659863946	0.0688239429772865	-0.381954887218045	-5.43632991192358	0.533333333333333	0.269276251839665	0.797390414827001
"XRRA1"	1.73160173160173	0.196413110698825	0.0848766855139966	0.189473684210526	2.31409967895642	0.341666666666667	0.105685436809539	0.577647896523795
"YWHAH"	0.865800865800866	0.212368583797155	0.0699879705325366	0.204511278195489	3.03435836446247	0.725	0.463805549483007	0.986194450516993
"ZFP57"	0	-0.199752628324057	0.0747558520236464	-0.198496240601504	-2.67206677359348	0.416666666666667	0.159056012688132	0.674277320645202
"ZFX"	0	0.131106988249845	0.0705855864067093	0.129323308270677	1.85741870152379	0.525	0.265606840618201	0.784393159381799
"ZFY"	0	-0.187012987012987	0.0801603575223059	-0.193984962406015	-2.33298593960173	0.466666666666667	0.206785720890051	0.726547612443282
"ZG16B"	0	-0.0484848484848485	0.0819696969948228	-0.0556390977443609	-0.591497227175438	0.433333333333333	0.171633860027527	0.69503280663914
"ZMAT4"	7.79220779220779	0.302164502164502	0.0746688289934856	0.284210526315789	4.04672881894082	0.691666666666667	0.450624085910072	0.932709247423261
"ZNF100"	51.948051948052	0.43104514533086	0.0702755401960345	0.416541353383459	6.13364399801772	0.7	0.463163907428858	0.936836092571142
"ZNF146"	0	-0.134941249226964	0.0870320124742221	-0.129323308270677	-1.55047832849932	0.5	0.237539681140125	0.762460318859875
"ZNF154"	0	0.12108843537415	0.0703945471141573	0.112781954887218	1.72013941900618	0.625	0.369268553094305	0.880731446905695
"ZNF266"	0	0.0681508967223253	0.0786648407071236	0.0646616541353384	0.866345067373331	0.591666666666667	0.338988079599099	0.844345253734235
"ZNF275"	0	-0.250463821892393	0.0665892515140999	-0.246616541353383	-3.76132508171171	0.325	0.0817097317186546	0.568290268281345
"ZNF415"	0	-0.143599257884972	0.0729168427025153	-0.153383458646617	-1.96935649656178	0.675	0.437970567168865	0.912029432831135
"ZNF502"	0	-0.0207792207792208	0.0819909205546989	0.00300751879699248	-0.253433192829665	0.508333333333333	0.251089042388929	0.765577624277738
"ZNF559"	0	-0.00556586270871985	0.0654071374424797	-0.00601503759398496	-0.0850956474530716	0.625	0.373604379267879	0.876395620732121
"ZNF586"	0.432900432900433	0.153494124922696	0.0744522189834782	0.135338345864662	2.06164607339317	0.508333333333333	0.227991645716896	0.78867502094977
"ZNF683"	0	-0.415213358070501	0.0640890774890151	-0.410526315789474	-6.47869144538191	0.333333333333333	0.0783933815074249	0.588273285159242
"ZRSR2"	0	0.169944341372913	0.0692044046997779	0.168421052631579	2.45568677470985	0.625	0.379724196058457	0.870275803941543
"ZSWIM5"	0	-0.176252319109462	0.0774045309972369	-0.177443609022556	-2.27702844831853	0.416666666666667	0.166420571472306	0.666912761861027
